21514 20160513 0400 20160512 1800  2.424 -155.58   19.54    10.4    10.6    11.4     9.4     0.0    125 0    365 0     63 0 C    15.6 0    21.0 0    11.5 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 0500 20160512 1900  2.424 -155.58   19.54     8.9     9.3    10.5     8.7     0.0     36 0     90 0      0 0 C     9.3 0    11.5 0     6.5 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 0600 20160512 2000  2.424 -155.58   19.54     9.4     8.7     9.4     8.3     0.0      0 0      0 0      0 0 C     5.1 0     6.5 0     4.3 0    24 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 0700 20160512 2100  2.424 -155.58   19.54     7.9     8.8     9.4     7.9     0.0      0 0      0 0      0 0 C     3.9 0     4.7 0     2.7 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 0800 20160512 2200  2.424 -155.58   19.54     6.2     7.6     8.6     6.2     0.0      0 0      0 0      0 0 C     2.0 0     2.7 0     1.4 0    22 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 0900 20160512 2300  2.424 -155.58   19.54     7.0     6.3     7.1     5.4     0.0      0 0      0 0      0 0 C     1.7 0     3.1 0     1.2 0    24 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1000 20160513 0000  2.424 -155.58   19.54     7.7     7.3     8.0     6.1     0.0      0 0      0 0      0 0 C     3.5 0     3.9 0     3.0 0    19 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1100 20160513 0100  2.424 -155.58   19.54     6.3     6.5     7.7     5.3     0.0      0 0      0 0      0 0 C     1.8 0     3.0 0     1.1 0    19 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1200 20160513 0200  2.424 -155.58   19.54     6.6     6.5     6.9     5.8     0.0      0 0      0 0      0 0 C     0.7 0     1.1 0     0.4 0    16 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1300 20160513 0300  2.424 -155.58   19.54     4.8     6.0     7.1     4.8     0.0      0 0      0 0      0 0 C     1.3 0     2.0 0     0.4 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1400 20160513 0400  2.424 -155.58   19.54     4.5     5.3     7.0     4.0     0.0      0 0      0 0      0 0 C     1.7 0     2.3 0     1.1 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1500 20160513 0500  2.424 -155.58   19.54     6.6     6.1     7.3     3.8     0.0      0 0      0 0      0 0 C     1.1 0     1.4 0     0.6 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1600 20160513 0600  2.424 -155.58   19.54     4.0     5.1     6.9     4.0     0.0      4 0     37 0      0 0 C    -0.4 0     0.6 0    -1.1 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1700 20160513 0700  2.424 -155.58   19.54     8.3     6.1     8.3     3.5     0.0    124 0    211 0     38 0 C     3.8 0     9.5 0    -0.4 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1800 20160513 0800  2.424 -155.58   19.54     7.6     7.7     9.2     6.3     0.0    343 0    502 0    211 0 C    14.8 0    20.7 0     9.5 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 1900 20160513 0900  2.424 -155.58   19.54     7.1     7.4     8.0     6.5     0.0    534 0    676 0    348 0 C    22.5 0    26.8 0    20.7 0    55 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 2000 20160513 1000  2.424 -155.58   19.54     8.7     8.0     9.2     6.9     0.0    744 0    946 0    266 0 C    29.5 0    33.3 0    26.8 0    72 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 2100 20160513 1100  2.424 -155.58   19.54     8.6     8.1     8.7     7.5     0.0    575 0   1351 0    285 0 C    29.1 0    34.4 0    27.0 0    75 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 2200 20160513 1200  2.424 -155.58   19.54     8.9     8.6     9.4     7.9     0.0    671 0   1642 3    299 0 C    30.4 0    36.9 0    26.7 0    72 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160513 2300 20160513 1300  2.424 -155.58   19.54     8.0     8.2     9.0     7.8     0.0    366 0   1431 0    127 0 C    25.8 0    29.8 0    21.3 0    77 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0000 20160513 1400  2.424 -155.58   19.54     7.4     7.3     8.5     6.8     0.0    222 0    591 0    108 0 C    19.7 0    21.9 0    17.9 0    85 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0100 20160513 1500  2.424 -155.58   19.54     7.1     7.5     8.6     6.9     0.0    331 0    992 0    131 0 C    20.6 0    24.1 0    17.6 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0200 20160513 1600  2.424 -155.58   19.54     9.6     8.2     9.8     7.1     0.0    459 0   1055 0     99 0 C    23.8 0    28.3 0    19.7 0    79 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0300 20160513 1700  2.424 -155.58   19.54     7.5     7.8     9.5     7.1     0.0    204 0   1061 0     72 0 C    21.1 0    28.3 0    16.5 0    82 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0400 20160513 1800  2.424 -155.58   19.54     7.5     7.5     8.2     6.7     0.0    202 0    414 0    110 0 C    16.4 0    17.6 0    15.5 0    80 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0500 20160513 1900  2.424 -155.58   19.54     6.6     7.5     8.3     6.6     0.0     35 0    166 0      0 0 C    11.4 0    16.8 0     7.2 0    61 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0600 20160513 2000  2.424 -155.58   19.54     6.7     6.5     7.3     5.4     0.0      0 0      0 0      0 0 C     6.3 0     7.2 0     5.5 0    67 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0700 20160513 2100  2.424 -155.58   19.54     6.0     6.6     7.1     6.0     0.0      0 0      0 0      0 0 C     5.2 0     5.5 0     4.4 0    46 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0800 20160513 2200  2.424 -155.58   19.54     6.5     6.6     7.3     6.0     0.0      0 0      0 0      0 0 C     2.8 0     4.4 0     1.6 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 0900 20160513 2300  2.424 -155.58   19.54     5.7     6.0     6.6     5.3     0.0      0 0      0 0      0 0 C     0.9 0     1.6 0     0.1 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1000 20160514 0000  2.424 -155.58   19.54     5.9     5.8     6.2     5.3     0.0      0 0      0 0      0 0 C     0.2 0     0.4 0     0.0 0    34 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1100 20160514 0100  2.424 -155.58   19.54     5.9     5.8     6.4     5.1     0.0      0 0      0 0      0 0 C    -0.3 0     0.4 0    -1.0 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1200 20160514 0200  2.424 -155.58   19.54     4.2     5.4     7.0     4.2     0.0      0 0      0 0      0 0 C    -1.5 0    -1.0 0    -1.8 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1300 20160514 0300  2.424 -155.58   19.54     6.1     4.6     6.1     4.0     0.0      0 0      0 0      0 0 C    -1.7 0    -1.5 0    -1.9 0    33 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1400 20160514 0400  2.424 -155.58   19.54     4.7     5.1     6.3     4.2     0.0      0 0      0 0      0 0 C    -2.0 0    -1.5 0    -2.3 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1500 20160514 0500  2.424 -155.58   19.54     4.1     4.8     5.5     4.1     0.0      0 0      0 0      0 0 C    -1.9 0    -1.6 0    -2.1 0    33 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1600 20160514 0600  2.424 -155.58   19.54     5.0     5.8     7.1     3.9     0.0      3 0     33 0      0 0 C    -0.9 0    -0.5 0    -2.0 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1700 20160514 0700  2.424 -155.58   19.54     7.2     6.1     7.2     5.0     0.0     86 0    295 0     13 0 C     2.0 0     6.2 0    -0.6 0    33 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1800 20160514 0800  2.424 -155.58   19.54     9.6     8.8    10.9     7.1     0.0    261 0    618 0     54 0 C    10.8 0    18.8 0     6.2 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 1900 20160514 0900  2.424 -155.58   19.54    10.9    11.0    12.7     9.4     0.0    478 0    714 0    183 0 C    22.8 0    28.5 0    15.6 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 2000 20160514 1000  2.424 -155.58   19.54    12.4    12.0    13.6    10.7     0.0    658 0   1112 0    341 0 C    30.1 0    36.6 0    22.8 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 2100 20160514 1100  2.424 -155.58   19.54    12.7    12.9    13.9    11.9     0.0    788 0   1126 0    266 0 C    33.8 0    38.0 0    27.6 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 2200 20160514 1200  2.424 -155.58   19.54    11.0    11.8    12.8    10.7     0.0    872 0   1289 0    492 0 C    37.2 0    39.2 0    33.5 0    60 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160514 2300 20160514 1300  2.424 -155.58   19.54    12.4    12.1    13.0    11.1     0.0    858 0   1478 0    440 0 C    39.3 0    42.9 0    35.2 0    59 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0000 20160514 1400  2.424 -155.58   19.54    16.2    13.9    16.2    11.7     0.0    858 0   1169 0    406 0 C    41.3 0    43.7 0    38.9 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0100 20160514 1500  2.424 -155.58   19.54    15.1    14.2    16.3    12.4     0.0    637 0   1181 0    385 0 C    36.9 0    42.8 0    32.1 0    39 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0200 20160514 1600  2.424 -155.58   19.54    15.0    14.3    15.9    12.7     0.0    699 0    911 0    278 0 C    36.9 0    38.8 0    35.0 0    45 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0300 20160514 1700  2.424 -155.58   19.54    14.0    13.7    15.2    11.8     0.0    382 0    759 0    163 0 C    30.2 0    35.6 0    24.6 0    40 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0400 20160514 1800  2.424 -155.58   19.54    13.1    13.5    14.6    12.1     0.0    222 0    519 0     59 0 C    22.7 0    26.1 0    17.8 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0500 20160514 1900  2.424 -155.58   19.54    12.6    12.8    13.1    12.6     0.0     34 0     84 0      0 0 C    15.1 0    17.8 0    11.9 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0600 20160514 2000  2.424 -155.58   19.54    11.7    12.1    12.6    11.7     0.0      0 0      0 0      0 0 C    10.0 0    11.9 0     8.3 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0700 20160514 2100  2.424 -155.58   19.54    10.9    11.4    11.9    10.9     0.0      0 0      0 0      0 0 C     7.4 0     8.3 0     5.9 0    34 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0800 20160514 2200  2.424 -155.58   19.54    10.7    10.7    11.0    10.4     0.0      0 0      0 0      0 0 C     6.0 0     6.6 0     5.5 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 0900 20160514 2300  2.424 -155.58   19.54     9.9    10.1    10.9     9.7     0.0      0 0      0 0      0 0 C     5.5 0     6.3 0     4.7 0    36 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1000 20160515 0000  2.424 -155.58   19.54     9.2     9.7    10.6     9.1     0.0      0 0      0 0      0 0 C     4.3 0     4.7 0     3.9 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1100 20160515 0100  2.424 -155.58   19.54     8.6     9.3    10.2     8.5     0.0      0 0      0 0      0 0 C     4.8 0     5.6 0     3.9 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1200 20160515 0200  2.424 -155.58   19.54     9.2     8.9     9.3     8.5     0.0      0 0      0 0      0 0 C     4.0 0     4.7 0     3.4 0    38 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1300 20160515 0300  2.424 -155.58   19.54     8.1     8.6     9.5     7.9     0.0      0 0      0 0      0 0 C     2.9 0     3.5 0     2.6 0    41 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1400 20160515 0400  2.424 -155.58   19.54     8.1     8.2     9.1     7.4     0.0      0 0      0 0      0 0 C     2.4 0     2.8 0     1.8 0    42 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1500 20160515 0500  2.424 -155.58   19.54     7.3     7.6     8.4     6.9     0.0      0 0      0 0      0 0 C     1.7 0     1.9 0     1.5 0    43 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1600 20160515 0600  2.424 -155.58   19.54     8.4     7.9     8.4     7.3     0.0      4 0     27 0      0 0 C     1.7 0     2.4 0     1.4 0    44 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1700 20160515 0700  2.424 -155.58   19.54    10.2     9.5    10.8     8.1     0.0    108 0    206 0     27 0 C     6.1 0    11.8 0     2.4 0    40 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1800 20160515 0800  2.424 -155.58   19.54    11.8    11.0    11.9    10.1     0.0    328 0    449 0    207 0 C    17.3 0    23.0 0    11.8 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 1900 20160515 0900  2.424 -155.58   19.54    12.6    12.3    12.8    11.6     0.0    563 0    671 0    450 0 C    27.2 0    31.2 0    23.0 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 2000 20160515 1000  2.424 -155.58   19.54    13.6    13.0    14.2    11.9     0.0    764 0    850 0    671 0 C    35.6 0    40.1 0    31.2 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 2100 20160515 1100  2.424 -155.58   19.54    14.0    13.6    14.4    12.8     0.0    916 0    974 0    849 0 C    42.5 0    44.8 0    40.1 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 2200 20160515 1200  2.424 -155.58   19.54    13.5    13.7    14.7    12.3     0.0   1009 0   1035 0    973 0 C    44.3 0    45.7 0    43.4 0    37 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160515 2300 20160515 1300  2.424 -155.58   19.54    14.0    14.1    14.8    13.1     0.0   1034 0   1041 0   1022 0 C    45.3 0    45.8 0    44.2 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0000 20160515 1400  2.424 -155.58   19.54    12.5    13.5    14.8    12.4     0.0    990 0   1025 0    792 0 C    45.0 0    45.7 0    44.1 0    47 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0100 20160515 1500  2.424 -155.58   19.54    13.8    13.3    14.0    12.4     0.0    868 0   1017 0    248 0 C    43.5 0    44.9 0    42.3 0    58 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0200 20160515 1600  2.424 -155.58   19.54    12.6    13.2    14.3    12.1     0.0    704 0    869 0    180 0 C    40.0 0    42.5 0    36.6 0    60 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0300 20160515 1700  2.424 -155.58   19.54    13.4    13.2    14.0    12.4     0.0    494 0    605 0    376 0 C    32.9 0    36.6 0    28.1 0    52 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0400 20160515 1800  2.424 -155.58   19.54    13.0    13.1    13.4    12.7     0.0    254 0    375 0    139 0 C    24.3 0    28.1 0    19.7 0    35 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0500 20160515 1900  2.424 -155.58   19.54    11.7    12.3    13.0    11.6     0.0     47 0    138 0      0 0 C    14.9 0    19.7 0    10.2 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0600 20160515 2000  2.424 -155.58   19.54    10.9    11.3    11.7    10.9     0.0      0 0      0 0      0 0 C     8.6 0    10.2 0     7.2 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0700 20160515 2100  2.424 -155.58   19.54    10.1    10.5    10.9    10.1     0.0      0 0      0 0      0 0 C     6.6 0     7.2 0     6.0 0    26 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0800 20160515 2200  2.424 -155.58   19.54     9.6     9.8    10.1     9.6     0.0      0 0      0 0      0 0 C     5.6 0     6.0 0     4.9 0    28 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 0900 20160515 2300  2.424 -155.58   19.54     9.0     9.2     9.7     8.9     0.0      0 0      0 0      0 0 C     4.4 0     4.9 0     4.0 0    28 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1000 20160516 0000  2.424 -155.58   19.54     8.8     8.9     9.2     8.6     0.0      0 0      0 0      0 0 C     4.9 0     5.5 0     4.3 0    28 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1100 20160516 0100  2.424 -155.58   19.54     8.2     8.7     8.9     8.2     0.0      0 0      0 0      0 0 C     4.1 0     4.5 0     3.1 0    29 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1200 20160516 0200  2.424 -155.58   19.54     7.9     8.2     8.9     7.8     0.0      0 0      0 0      0 0 C     2.6 0     3.1 0     2.3 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1300 20160516 0300  2.424 -155.58   19.54     7.6     7.6     7.9     7.3     0.0      0 0      0 0      0 0 C     2.1 0     2.4 0     1.8 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1400 20160516 0400  2.424 -155.58   19.54     7.5     7.5     7.9     7.0     0.0      0 0      0 0      0 0 C     1.7 0     1.9 0     1.5 0    30 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1500 20160516 0500  2.424 -155.58   19.54     7.4     7.1     7.6     6.5     0.0      0 0      0 0      0 0 C     1.3 0     1.5 0     1.0 0    31 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1600 20160516 0600  2.424 -155.58   19.54     7.0     6.7     7.4     6.2     0.0      2 0     20 0      0 0 C     1.0 0     1.6 0     0.9 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1700 20160516 0700  2.424 -155.58   19.54    10.2     8.6    10.2     7.0     0.0    112 0    208 0      7 0 C     5.6 0    11.6 0     1.6 0    28 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1800 20160516 0800  2.424 -155.58   19.54    11.2    10.8    11.5    10.2     0.0    329 0    449 0    209 0 C    16.8 0    21.6 0    11.6 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 1900 20160516 0900  2.424 -155.58   19.54    12.8    12.1    13.0    11.1     0.0    562 0    671 0    450 0 C    26.3 0    30.8 0    21.6 0    21 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 2000 20160516 1000  2.424 -155.58   19.54    13.6    13.1    14.0    12.3     0.0    762 0    848 0    671 0 C    33.2 0    36.6 0    30.7 0    19 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 2100 20160516 1100  2.424 -155.58   19.54    14.6    14.2    15.2    13.2     0.0    914 0    971 0    846 0 C    38.9 0    41.4 0    36.6 0    20 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 2200 20160516 1200  2.424 -155.58   19.54    14.4    14.3    15.3    13.4     0.0   1006 0   1035 0    967 0 C    41.9 0    43.3 0    40.6 0    26 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160516 2300 20160516 1300  2.424 -155.58   19.54    14.4    14.5    15.2    13.4     0.0   1039 0   1063 0    998 0 C    43.3 0    45.0 0    42.3 0    25 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0000 20160516 1400  2.424 -155.58   19.54    14.0    13.6    15.2    12.6     0.0    800 0   1081 0    477 0 C    39.4 0    44.8 0    35.6 0    32 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0100 20160516 1500  2.424 -155.58   19.54    14.2    14.2    15.1    13.4     0.0    840 0   1029 0    553 0 C    40.4 0    42.6 0    37.9 0    27 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0200 20160516 1600  2.424 -155.58   19.54    14.8    14.0    14.9    12.8     0.0    698 0    830 0    504 0 C    37.0 0    38.4 0    34.9 0    26 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0300 20160516 1700  2.424 -155.58   19.54    13.2    13.7    14.7    12.9     0.0    487 0    614 0    354 0 C    30.6 0    34.9 0    25.9 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0400 20160516 1800  2.424 -155.58   19.54    12.3    12.6    13.3    12.1     0.0    251 0    369 0    139 0 C    22.8 0    25.9 0    18.6 0    23 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
21514 20160517 0500 20160516 1900  2.424 -155.58   19.54    10.6    11.1    12.3    10.6     0.0     53 0    138 0      0 0 C    14.3 0    18.6 0     9.9 0    24 0 -99.000 -99.000 -99.000 -99.000 -99.000 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
